,Hearbeat ID,Ground Truth,Predicted Category,Comparison Result
341,79258,2,0,0
342,79273,2,1,0
343,79280,2,2,1
344,79299,2,2,1
345,79300,2,2,1
346,79308,2,1,0
347,79316,2,2,1
348,79336,2,2,1
349,79360,2,2,1
350,79390,2,2,1
351,79398,2,2,1
352,79407,2,2,1
353,79408,2,2,1
354,79418,2,2,1
355,79444,2,2,1
356,79466,2,2,1
357,79485,2,2,1
358,79493,2,2,1
359,79500,2,2,1
360,79504,2,3,0
361,79530,2,2,1
362,79560,2,2,1
363,79563,2,2,1
364,79595,2,2,1
365,79606,2,2,1
366,79609,2,2,1
367,79616,2,1,0
368,79647,2,2,1
369,79660,2,2,1
370,79663,2,2,1
371,79668,2,2,1
372,79676,2,2,1
373,79689,2,2,1
374,79742,2,2,1
375,79758,2,2,1
376,79762,2,2,1
377,79773,2,2,1
378,79775,2,2,1
379,79822,2,2,1
380,79831,2,2,1
381,79843,2,2,1
382,79863,2,2,1
383,79875,2,2,1
384,79882,2,2,1
385,79900,2,2,1
386,79917,2,2,1
387,79932,2,2,1
388,79946,2,2,1
389,79948,2,2,1
390,79970,2,2,1
391,80021,2,2,1
392,80039,2,4,0
393,80051,2,2,1
394,80055,2,2,1
395,80122,2,2,1
396,80138,2,2,1
397,80155,2,2,1
398,80170,2,2,1
399,80186,2,2,1
400,80190,2,2,1
401,80199,2,2,1
402,80209,2,2,1
403,80211,2,2,1
404,80236,2,2,1
405,80303,2,2,1
406,80305,2,2,1
407,80319,2,3,0
408,80367,2,2,1
409,80404,2,2,1
410,80414,2,2,1
411,80418,2,2,1
412,80420,2,2,1
413,80432,2,2,1
414,80439,2,2,1
415,80447,2,2,1
416,80450,2,2,1
417,80452,2,2,1
418,80453,2,2,1
419,80457,2,2,1
420,106243,2,2,1
421,106247,2,2,1
422,106256,2,2,1
423,106265,2,2,1
424,106276,2,2,1
425,106340,2,2,1
426,106345,2,3,0
427,106371,2,2,1
428,106377,2,2,1
429,106387,2,2,1
430,106408,2,2,1
431,106413,2,2,1
432,106433,2,2,1
433,106455,2,2,1
434,106467,2,2,1
435,106492,2,2,1
436,106519,2,2,1
437,106526,2,2,1
438,106536,2,2,1
439,106554,2,2,1
440,106563,2,4,0
441,106577,2,2,1
442,106600,2,2,1
443,106621,2,2,1
444,106624,2,2,1
445,106650,2,2,1
446,106677,2,2,1
447,106698,2,2,1
448,106700,2,3,0
449,106703,2,2,1
450,106706,2,2,1
451,106732,2,2,1
452,106744,2,3,0
453,106765,2,2,1
454,106770,2,2,1
455,106782,2,2,1
456,106803,2,2,1
457,106811,2,2,1
458,106817,2,2,1
459,106819,2,2,1
460,106851,2,2,1
461,106864,2,2,1
462,106884,2,2,1
463,106901,2,2,1
464,106911,2,2,1
465,106918,2,2,1
466,106927,2,2,1
467,106937,2,2,1
468,106938,2,2,1
469,106942,2,2,1
470,106952,2,2,1
471,106964,2,2,1
472,106965,2,2,1
473,106992,2,3,0
474,106999,2,2,1
475,107012,2,2,1
476,107019,2,2,1
477,107034,2,2,1
478,107055,2,2,1
479,107056,2,2,1
480,107067,2,2,1
481,107075,2,2,1
482,107085,2,2,1
483,107093,2,2,1
484,107104,2,2,1
485,107110,2,2,1
486,107137,2,2,1
487,107143,2,2,1
488,107182,2,3,0
489,107183,2,2,1
490,107184,2,2,1
491,107196,2,2,1
492,107211,2,2,1
493,107217,2,2,1
494,107237,2,2,1
495,107239,2,2,1
496,107251,2,2,1
497,107272,2,2,1
498,107308,2,2,1
499,107309,2,2,1
500,107312,2,2,1
501,107316,2,2,1
502,107333,2,2,1
503,107350,2,1,0
504,107364,2,2,1
505,107366,2,2,1
506,107377,2,3,0
507,107407,2,1,0
508,107408,2,2,1
509,107412,2,2,1
510,107418,2,3,0
511,107421,2,2,1
512,107432,2,2,1
513,107435,2,1,0
514,107438,2,2,1
515,107465,2,2,1
516,107472,2,2,1
517,107474,2,2,1
518,107477,2,2,1
519,107490,2,0,0
520,107491,2,2,1
521,107513,2,2,1
522,107520,2,2,1
523,107528,2,2,1
524,107534,2,2,1
525,107589,2,2,1
526,107591,2,2,1
527,107595,2,2,1
528,107601,2,2,1
529,107605,2,2,1
530,107619,2,2,1
531,107633,2,2,1
532,107636,2,2,1
533,107653,2,2,1
534,107669,2,2,1
535,107671,2,2,1
536,107674,2,0,0
