,Hearbeat ID,Ground Truth,Predicted Category,Comparison Result
320,1220,0,0,1
321,1225,0,0,1
322,1226,0,0,1
323,1231,0,0,1
324,1232,0,0,1
325,1233,0,0,1
326,1234,0,0,1
327,1235,0,0,1
328,1244,0,0,1
329,1248,0,0,1
330,1249,0,0,1
331,1252,0,0,1
332,1256,0,0,1
333,1257,0,0,1
334,1262,0,0,1
335,1263,0,1,0
336,1273,0,0,1
337,1275,0,0,1
338,1276,0,0,1
339,1281,0,0,1
340,1282,0,0,1
341,1286,0,0,1
342,1289,0,0,1
343,1292,0,0,1
344,1295,0,0,1
345,1296,0,0,1
346,1297,0,0,1
347,1298,0,0,1
348,1299,0,0,1
349,1301,0,0,1
350,1302,0,0,1
351,1306,0,0,1
352,1314,0,0,1
353,1321,0,0,1
354,1336,0,0,1
355,1337,0,0,1
356,1344,0,0,1
357,1345,0,0,1
358,1347,0,0,1
359,1351,0,0,1
360,1353,0,0,1
361,1355,0,0,1
362,1356,0,0,1
363,1357,0,0,1
364,1365,0,0,1
365,1367,0,0,1
366,1369,0,0,1
367,1378,0,0,1
368,1380,0,0,1
369,1388,0,0,1
370,1398,0,1,0
371,1404,0,0,1
372,1415,0,0,1
373,1420,0,0,1
374,1425,0,0,1
375,1427,0,0,1
376,1429,0,0,1
377,1431,0,0,1
378,1433,0,0,1
379,1436,0,0,1
380,1437,0,0,1
381,1439,0,0,1
382,1443,0,1,0
383,1450,0,0,1
384,1454,0,0,1
385,1461,0,0,1
386,1462,0,0,1
387,1463,0,0,1
388,1471,0,0,1
389,1477,0,0,1
390,1478,0,1,0
391,1481,0,0,1
392,1487,0,0,1
393,1489,0,0,1
394,1490,0,0,1
395,1491,0,0,1
396,1499,0,0,1
397,1501,0,0,1
398,1504,0,0,1
399,1506,0,0,1
400,1507,0,0,1
401,1509,0,1,0
402,1514,0,0,1
403,1515,0,1,0
404,1517,0,0,1
405,1518,0,0,1
406,1520,0,0,1
407,1521,0,0,1
408,1522,0,0,1
409,1525,0,0,1
410,1526,0,0,1
411,1528,0,0,1
412,1529,0,0,1
413,1536,0,0,1
414,1538,0,0,1
415,1542,0,0,1
416,1547,0,0,1
417,1552,0,0,1
418,1555,0,0,1
419,1556,0,0,1
420,1558,0,0,1
421,1559,0,0,1
422,1571,0,0,1
423,1574,0,0,1
424,1578,0,0,1
425,1581,0,0,1
426,1583,0,0,1
427,1584,0,0,1
428,1585,0,0,1
429,1588,0,0,1
430,1589,0,0,1
431,1593,0,0,1
432,1595,0,0,1
433,1598,0,0,1
434,1601,0,1,0
435,1608,0,0,1
436,1617,0,0,1
437,1618,0,0,1
438,1625,0,0,1
439,1628,0,0,1
440,1642,0,1,0
441,1645,0,0,1
442,1647,0,0,1
443,1648,0,0,1
444,1651,0,0,1
445,1658,0,0,1
446,1660,0,0,1
447,1665,0,0,1
448,1671,0,0,1
449,1674,0,0,1
450,1675,0,0,1
451,1677,0,0,1
452,1689,0,0,1
453,1691,0,0,1
454,1694,0,0,1
455,1698,0,0,1
456,1702,0,0,1
457,1704,0,0,1
458,1706,0,0,1
459,1708,0,0,1
460,1714,0,0,1
461,1715,0,0,1
462,1717,0,0,1
463,1718,0,0,1
464,1721,0,0,1
465,1724,0,0,1
466,1736,0,0,1
467,1738,0,0,1
468,1740,0,0,1
469,1741,0,0,1
470,1747,0,0,1
471,1751,0,0,1
472,1753,0,0,1
473,1758,0,0,1
474,1760,0,0,1
475,1762,0,0,1
476,1773,0,0,1
477,1774,0,0,1
478,1779,0,0,1
479,1785,0,0,1
480,1788,0,0,1
481,1789,0,0,1
482,1795,0,0,1
483,1797,0,0,1
484,1798,0,0,1
485,1802,0,0,1
486,1803,0,0,1
487,1805,0,0,1
488,1818,0,0,1
489,1821,0,0,1
490,1824,0,0,1
491,1825,0,0,1
492,1826,0,0,1
493,1831,0,0,1
494,1832,0,2,0
495,1833,0,0,1
496,1834,0,0,1
497,1837,0,0,1
498,1838,0,0,1
499,1840,0,0,1
500,1842,0,0,1
501,1847,0,0,1
502,1855,0,0,1
503,1859,0,0,1
504,1860,0,0,1
505,1862,0,0,1
506,1871,0,0,1
507,1872,0,0,1
508,1875,0,1,0
509,1876,0,0,1
510,1878,0,0,1
511,1881,0,0,1
512,1884,0,0,1
513,1885,0,0,1
514,1889,0,0,1
515,1890,0,0,1
516,1892,0,0,1
517,1902,0,0,1
518,1903,0,0,1
519,1905,0,0,1
520,1906,0,0,1
521,1907,0,0,1
522,1911,0,0,1
523,1912,0,0,1
524,1925,0,0,1
525,1932,0,0,1
526,1934,0,0,1
527,1939,0,0,1
528,1943,0,0,1
529,1944,0,0,1
530,1947,0,0,1
531,1950,0,0,1
532,1952,0,0,1
533,1958,0,3,0
534,1959,0,0,1
535,1960,0,0,1
536,1965,0,0,1
537,1967,0,0,1
538,1971,0,0,1
539,1976,0,0,1
540,1978,0,0,1
541,1981,0,0,1
542,1987,0,0,1
543,1993,0,0,1
544,1996,0,0,1
545,2001,0,1,0
546,2008,0,0,1
547,2015,0,0,1
548,2024,0,0,1
549,2025,0,0,1
550,2027,0,0,1
551,2028,0,0,1
552,2036,0,0,1
553,2041,0,0,1
554,2042,0,0,1
555,2045,0,0,1
556,2046,0,0,1
557,2048,0,0,1
558,2052,0,0,1
559,2056,0,0,1
560,2060,0,0,1
561,2063,0,1,0
562,2067,0,0,1
563,2072,0,0,1
564,2074,0,0,1
565,2075,0,0,1
566,2076,0,0,1
567,2078,0,0,1
568,2082,0,0,1
569,2088,0,0,1
570,2089,0,0,1
571,2091,0,0,1
572,2093,0,0,1
573,2096,0,0,1
574,2097,0,0,1
575,2102,0,0,1
576,2106,0,0,1
577,2108,0,0,1
578,2109,0,0,1
579,2124,0,0,1
580,2125,0,0,1
581,2130,0,0,1
582,2132,0,0,1
583,2133,0,0,1
584,2139,0,0,1
585,2140,0,0,1
586,2143,0,0,1
587,2150,0,1,0
588,2152,0,0,1
589,2158,0,0,1
590,2166,0,0,1
591,2172,0,0,1
592,2173,0,0,1
593,2178,0,0,1
594,2180,0,0,1
595,2182,0,0,1
596,2184,0,0,1
597,2185,0,0,1
598,2187,0,1,0
599,2188,0,0,1
600,2189,0,0,1
601,2192,0,0,1
602,2193,0,0,1
603,2196,0,0,1
604,2197,0,0,1
605,2199,0,1,0
606,2200,0,0,1
607,2207,0,0,1
608,2214,0,0,1
609,2218,0,0,1
610,2219,0,0,1
611,2220,0,0,1
612,2224,0,0,1
613,2228,0,0,1
614,2238,0,0,1
615,2239,0,0,1
616,2242,0,0,1
617,2243,0,0,1
618,2244,0,0,1
619,2247,0,0,1
620,2252,0,0,1
621,2254,0,0,1
622,2255,0,0,1
623,2257,0,0,1
624,2261,0,0,1
625,2264,0,0,1
626,2269,0,0,1
627,2274,0,0,1
628,2277,0,0,1
629,2287,0,0,1
630,2289,0,1,0
631,2292,0,0,1
632,2295,0,0,1
633,2309,0,0,1
634,2310,0,0,1
635,2311,0,0,1
636,2312,0,0,1
637,2314,0,0,1
638,2317,0,0,1
639,2321,0,0,1
640,2324,0,0,1
641,2328,0,0,1
642,2332,0,0,1
643,2335,0,0,1
644,2336,0,0,1
645,2337,0,0,1
646,2341,0,0,1
647,2350,0,0,1
648,2351,0,0,1
649,2353,0,0,1
650,2355,0,0,1
651,2362,0,0,1
652,2364,0,0,1
653,2368,0,0,1
654,2369,0,0,1
655,2375,0,3,0
656,2376,0,0,1
657,2380,0,0,1
658,2383,0,0,1
659,2389,0,0,1
660,2396,0,0,1
661,2400,0,0,1
662,2404,0,0,1
663,2413,0,0,1
664,2416,0,0,1
665,2431,0,0,1
666,2433,0,0,1
667,2438,0,0,1
668,2441,0,0,1
669,2443,0,0,1
670,2448,0,0,1
671,2450,0,0,1
672,2464,0,1,0
673,2472,0,0,1
674,2479,0,1,0
675,2480,0,0,1
676,2481,0,0,1
677,2491,0,0,1
678,2496,0,0,1
679,2506,0,0,1
680,2513,0,0,1
681,2514,0,0,1
682,2520,0,0,1
683,2521,0,0,1
684,2532,0,0,1
685,2533,0,0,1
686,2536,0,0,1
687,2540,0,0,1
688,2549,0,0,1
689,2552,0,0,1
690,2556,0,0,1
691,2560,0,0,1
692,2562,0,0,1
693,2564,0,0,1
694,2565,0,0,1
695,2569,0,0,1
696,2572,0,0,1
697,2575,0,0,1
698,2576,0,1,0
699,2582,0,0,1
700,2587,0,0,1
701,2588,0,0,1
702,2589,0,0,1
703,2594,0,0,1
704,2610,0,0,1
705,2614,0,0,1
706,2625,0,0,1
707,2628,0,0,1
708,2630,0,0,1
709,2639,0,0,1
710,2642,0,1,0
711,2645,0,0,1
712,2646,0,0,1
713,2651,0,0,1
714,2655,0,0,1
715,2657,0,0,1
716,2658,0,0,1
717,2667,0,0,1
718,2674,0,0,1
719,2675,0,0,1
720,2679,0,0,1
721,2693,0,0,1
722,2694,0,0,1
723,2699,0,0,1
724,2700,0,1,0
725,2701,0,0,1
726,2703,0,0,1
727,2706,0,0,1
728,2707,0,0,1
729,2708,0,2,0
730,2709,0,0,1
731,2710,0,0,1
732,2711,0,0,1
733,2715,0,0,1
734,2716,0,0,1
735,2730,0,0,1
736,2733,0,0,1
737,2739,0,0,1
738,2741,0,0,1
739,2742,0,0,1
740,2744,0,0,1
741,2749,0,0,1
742,2750,0,0,1
743,2751,0,1,0
744,2753,0,0,1
745,2754,0,0,1
746,2756,0,0,1
747,2762,0,1,0
748,2764,0,0,1
749,2778,0,0,1
750,2791,0,0,1
751,2793,0,0,1
752,2796,0,0,1
753,2798,0,1,0
754,2801,0,0,1
755,2803,0,0,1
756,2809,0,0,1
757,2811,0,3,0
758,2817,0,0,1
759,2825,0,0,1
760,2831,0,0,1
761,2832,0,0,1
762,2834,0,0,1
763,2835,0,0,1
764,2844,0,0,1
765,2848,0,2,0
766,2854,0,0,1
767,2859,0,0,1
768,2860,0,0,1
769,2864,0,0,1
770,2865,0,0,1
771,2866,0,0,1
772,2867,0,0,1
773,2869,0,0,1
774,2871,0,0,1
775,2875,0,0,1
776,2876,0,0,1
777,2885,0,0,1
778,2889,0,0,1
779,2895,0,0,1
780,2903,0,0,1
781,2908,0,0,1
782,2913,0,0,1
783,2916,0,0,1
784,2924,0,0,1
785,2925,0,0,1
786,2927,0,0,1
787,2929,0,0,1
788,2935,0,0,1
789,2949,0,0,1
790,2953,0,0,1
791,2955,0,0,1
792,2957,0,0,1
793,2960,0,0,1
794,2965,0,0,1
795,2979,0,0,1
796,2983,0,0,1
797,2988,0,0,1
798,2991,0,0,1
799,2997,0,0,1
800,2999,0,0,1
801,3006,0,0,1
802,3007,0,0,1
803,3010,0,0,1
804,3013,0,0,1
805,3014,0,1,0
806,3016,0,0,1
807,3017,0,0,1
808,3022,0,0,1
809,3023,0,0,1
810,3025,0,1,0
811,3026,0,0,1
812,3035,0,0,1
813,3037,0,1,0
814,3039,0,0,1
815,3042,0,0,1
816,3044,0,3,0
817,3052,0,0,1
818,3053,0,0,1
819,3055,0,0,1
820,3057,0,1,0
821,3063,0,0,1
822,3065,0,1,0
823,3066,0,0,1
824,3068,0,0,1
825,3071,0,1,0
826,3072,0,0,1
827,3074,0,0,1
828,3076,0,0,1
829,3079,0,0,1
830,3089,0,0,1
831,3092,0,0,1
832,3093,0,0,1
833,3103,0,0,1
834,3114,0,0,1
835,3118,0,0,1
836,3119,0,0,1
837,3124,0,0,1
838,3127,0,0,1
839,3128,0,0,1
840,3130,0,0,1
841,3134,0,0,1
842,3142,0,0,1
843,3154,0,0,1
844,3165,0,0,1
845,3171,0,0,1
846,3172,0,0,1
847,3174,0,0,1
848,3179,0,0,1
849,3186,0,0,1
850,3190,0,0,1
851,3195,0,0,1
852,3202,0,0,1
853,3216,0,0,1
854,3226,0,0,1
855,3230,0,0,1
856,3232,0,0,1
857,3235,0,0,1
858,3237,0,0,1
859,3238,0,0,1
860,3239,0,0,1
861,3241,0,0,1
862,3252,0,0,1
863,3254,0,0,1
864,3257,0,0,1
865,3258,0,0,1
866,3260,0,0,1
867,3261,0,0,1
868,3262,0,0,1
869,3263,0,0,1
870,3266,0,0,1
871,3268,0,0,1
872,3273,0,0,1
873,3276,0,0,1
874,3277,0,0,1
875,3282,0,0,1
876,3284,0,0,1
877,3286,0,0,1
878,3297,0,0,1
879,3302,0,0,1
880,3307,0,0,1
881,3312,0,0,1
882,3314,0,0,1
883,3322,0,0,1
884,3323,0,0,1
885,3326,0,0,1
886,3328,0,0,1
887,3329,0,0,1
888,3330,0,0,1
889,3333,0,0,1
890,3336,0,0,1
891,3337,0,0,1
892,3343,0,0,1
893,3347,0,0,1
894,3358,0,0,1
895,3360,0,0,1
896,3361,0,0,1
897,3364,0,0,1
898,3365,0,0,1
899,3371,0,0,1
900,3379,0,0,1
901,3382,0,0,1
902,3386,0,0,1
903,3391,0,0,1
904,3407,0,0,1
905,3410,0,3,0
906,3411,0,0,1
907,3413,0,0,1
908,3415,0,0,1
909,3417,0,0,1
910,3427,0,1,0
911,3428,0,0,1
912,3430,0,0,1
913,3433,0,0,1
914,3437,0,0,1
915,3438,0,0,1
916,3441,0,0,1
917,3447,0,0,1
918,3448,0,0,1
919,3449,0,0,1
920,3452,0,0,1
921,3461,0,0,1
922,3467,0,0,1
923,3469,0,0,1
924,3471,0,0,1
925,3473,0,0,1
926,3475,0,0,1
927,3476,0,0,1
928,3479,0,0,1
929,3485,0,0,1
930,3497,0,0,1
931,3498,0,0,1
932,3499,0,0,1
933,3500,0,0,1
934,3502,0,0,1
935,3507,0,0,1
936,3510,0,0,1
937,3519,0,0,1
938,3520,0,0,1
939,3521,0,0,1
940,3522,0,0,1
941,3526,0,0,1
942,3528,0,0,1
943,3529,0,0,1
944,3531,0,0,1
945,3533,0,1,0
946,3537,0,0,1
947,3546,0,0,1
948,3553,0,0,1
949,3554,0,0,1
950,3558,0,0,1
951,3561,0,0,1
952,3566,0,0,1
953,3567,0,0,1
954,3577,0,0,1
955,3578,0,0,1
956,3591,0,0,1
957,3593,0,0,1
958,3596,0,0,1
959,3597,0,0,1
960,3602,0,0,1
961,3610,0,0,1
962,3612,0,0,1
963,3620,0,0,1
964,3621,0,0,1
965,3629,0,0,1
966,3633,0,0,1
967,3634,0,0,1
968,3639,0,0,1
969,3641,0,0,1
970,3644,0,0,1
971,3645,0,0,1
972,3648,0,0,1
973,3649,0,0,1
974,3654,0,2,0
975,3658,0,0,1
976,3661,0,0,1
977,3662,0,0,1
978,3663,0,0,1
979,3664,0,2,0
980,3666,0,0,1
981,3670,0,0,1
982,3671,0,0,1
983,3673,0,0,1
984,3674,0,0,1
985,3677,0,0,1
986,3679,0,0,1
987,3682,0,0,1
988,3688,0,0,1
989,3689,0,0,1
990,3694,0,0,1
991,3698,0,0,1
992,3704,0,0,1
993,3708,0,0,1
994,3712,0,0,1
995,3713,0,0,1
996,3715,0,0,1
997,3716,0,0,1
998,3717,0,0,1
999,3731,0,0,1
1000,3733,0,0,1
1001,3735,0,0,1
1002,3743,0,0,1
1003,3746,0,0,1
1004,3751,0,0,1
1005,3752,0,0,1
1006,3753,0,0,1
1007,3759,0,0,1
1008,3762,0,0,1
1009,3765,0,0,1
1010,3769,0,0,1
1011,3770,0,0,1
1012,3772,0,0,1
1013,3773,0,0,1
1014,3779,0,0,1
1015,3784,0,0,1
1016,3789,0,0,1
1017,3792,0,0,1
1018,3795,0,0,1
1019,3803,0,0,1
1020,3807,0,0,1
1021,3810,0,0,1
1022,3811,0,0,1
1023,3822,0,0,1
1024,3823,0,0,1
1025,3824,0,0,1
1026,3828,0,0,1
1027,3837,0,0,1
1028,3840,0,0,1
1029,3844,0,0,1
1030,3847,0,0,1
1031,3849,0,0,1
1032,3851,0,0,1
1033,3859,0,0,1
1034,3870,0,0,1
1035,3874,0,1,0
1036,3878,0,1,0
1037,3880,0,0,1
1038,3882,0,0,1
1039,3886,0,0,1
1040,3887,0,0,1
1041,3891,0,1,0
1042,3896,0,0,1
1043,3900,0,0,1
1044,3901,0,0,1
1045,3904,0,0,1
1046,3906,0,0,1
1047,3907,0,0,1
1048,3909,0,0,1
1049,3913,0,0,1
1050,3918,0,0,1
1051,3926,0,0,1
1052,3932,0,0,1
1053,3933,0,1,0
1054,3940,0,0,1
1055,3942,0,0,1
1056,3943,0,0,1
1057,3944,0,0,1
1058,3946,0,0,1
1059,3947,0,0,1
1060,3950,0,0,1
1061,3954,0,0,1
1062,3959,0,0,1
1063,3962,0,0,1
1064,3966,0,0,1
1065,3968,0,2,0
1066,3970,0,0,1
1067,3976,0,0,1
1068,3978,0,2,0
1069,3979,0,0,1
1070,3981,0,0,1
1071,3982,0,0,1
1072,3993,0,0,1
1073,3997,0,0,1
1074,4001,0,0,1
1075,4007,0,0,1
1076,4020,0,0,1
1077,4022,0,0,1
1078,4024,0,0,1
1079,4030,0,0,1
1080,4032,0,0,1
1081,4035,0,0,1
1082,4036,0,1,0
1083,4042,0,0,1
1084,4047,0,0,1
1085,4048,0,0,1
1086,4053,0,0,1
1087,4056,0,0,1
1088,4059,0,0,1
1089,4062,0,0,1
1090,4073,0,0,1
1091,4076,0,0,1
1092,4080,0,0,1
1093,4081,0,0,1
1094,4085,0,0,1
1095,4090,0,0,1
1096,4091,0,0,1
1097,4094,0,0,1
1098,4105,0,0,1
1099,4109,0,0,1
1100,4110,0,0,1
1101,4114,0,0,1
1102,4116,0,0,1
1103,4126,0,0,1
1104,4129,0,0,1
1105,4135,0,1,0
1106,4140,0,0,1
1107,4141,0,0,1
1108,4143,0,0,1
1109,4144,0,0,1
1110,4146,0,0,1
1111,4149,0,0,1
1112,4151,0,0,1
1113,4154,0,0,1
1114,4158,0,0,1
1115,4159,0,1,0
1116,4168,0,0,1
1117,4171,0,0,1
1118,4176,0,0,1
1119,4180,0,0,1
1120,4188,0,0,1
1121,4195,0,0,1
1122,4197,0,0,1
1123,4202,0,0,1
1124,4213,0,0,1
1125,4215,0,0,1
1126,4221,0,0,1
1127,4223,0,0,1
1128,4224,0,0,1
1129,4225,0,0,1
1130,4227,0,0,1
1131,4233,0,0,1
1132,4234,0,0,1
1133,4242,0,0,1
1134,4244,0,0,1
1135,4248,0,0,1
1136,4256,0,0,1
1137,4258,0,0,1
1138,4259,0,0,1
1139,4262,0,0,1
1140,4264,0,1,0
1141,4267,0,0,1
1142,4268,0,0,1
1143,4271,0,0,1
1144,4274,0,0,1
1145,4275,0,0,1
1146,4278,0,0,1
1147,4282,0,1,0
1148,4288,0,0,1
1149,4290,0,0,1
1150,4292,0,0,1
1151,4293,0,0,1
1152,4294,0,0,1
1153,4295,0,0,1
1154,4298,0,0,1
1155,4317,0,0,1
1156,4328,0,0,1
1157,4329,0,0,1
1158,4330,0,0,1
1159,4331,0,0,1
1160,4332,0,0,1
1161,4337,0,0,1
1162,4339,0,0,1
1163,4343,0,0,1
1164,4346,0,0,1
1165,4349,0,2,0
1166,4351,0,0,1
1167,4354,0,0,1
1168,4357,0,0,1
1169,4367,0,0,1
1170,4369,0,0,1
1171,4370,0,1,0
1172,4372,0,0,1
1173,4376,0,0,1
1174,4379,0,0,1
1175,4380,0,0,1
1176,4381,0,2,0
1177,4389,0,0,1
1178,4391,0,0,1
1179,4395,0,0,1
1180,4403,0,0,1
1181,4406,0,0,1
1182,4408,0,0,1
1183,4409,0,0,1
1184,4411,0,0,1
1185,4422,0,0,1
1186,4428,0,0,1
1187,4429,0,0,1
1188,4431,0,0,1
1189,4435,0,0,1
1190,4439,0,0,1
1191,4443,0,0,1
1192,4449,0,0,1
1193,4452,0,0,1
1194,4457,0,1,0
1195,4459,0,0,1
1196,4460,0,0,1
1197,4461,0,0,1
1198,4462,0,0,1
1199,4463,0,0,1
1200,4465,0,0,1
1201,4466,0,0,1
1202,4467,0,0,1
1203,4470,0,0,1
1204,4471,0,0,1
1205,4477,0,0,1
1206,4479,0,0,1
1207,4484,0,0,1
1208,4485,0,0,1
1209,4491,0,0,1
1210,4494,0,0,1
1211,4499,0,0,1
1212,4505,0,0,1
1213,4507,0,1,0
1214,4522,0,0,1
1215,4527,0,0,1
1216,4530,0,0,1
1217,4531,0,0,1
1218,4533,0,0,1
1219,4538,0,0,1
1220,4543,0,0,1
1221,4544,0,0,1
1222,4554,0,0,1
1223,4557,0,2,0
1224,4558,0,0,1
1225,4566,0,1,0
1226,4568,0,0,1
1227,4573,0,0,1
1228,4574,0,0,1
1229,4576,0,0,1
1230,4577,0,0,1
1231,4585,0,0,1
1232,4590,0,0,1
1233,4594,0,0,1
1234,4595,0,0,1
1235,4597,0,0,1
1236,4604,0,0,1
1237,4606,0,0,1
1238,4609,0,0,1
1239,4610,0,0,1
1240,4612,0,0,1
1241,4616,0,0,1
1242,4620,0,0,1
1243,4622,0,0,1
1244,4624,0,0,1
1245,4630,0,0,1
1246,4631,0,0,1
1247,4635,0,0,1
1248,4636,0,0,1
1249,4638,0,0,1
1250,4639,0,1,0
1251,4641,0,0,1
1252,4643,0,0,1
1253,4648,0,0,1
1254,4650,0,0,1
1255,4652,0,0,1
1256,4654,0,1,0
1257,4656,0,0,1
1258,4659,0,0,1
1259,4661,0,0,1
1260,4663,0,0,1
1261,4667,0,1,0
1262,4668,0,0,1
1263,4669,0,0,1
1264,4671,0,0,1
1265,4672,0,0,1
