,Hearbeat ID,Ground Truth,Predicted Category,Comparison Result
144,3444,0,0,1
145,3450,0,0,1
146,3472,0,0,1
147,3475,0,0,1
148,3483,0,0,1
149,3541,0,0,1
150,3592,0,0,1
151,3600,0,0,1
152,3601,0,3,0
153,3611,0,0,1
154,3626,0,0,1
155,3635,0,0,1
156,3640,0,0,1
157,3681,0,0,1
158,3690,0,0,1
159,3726,0,2,0
160,3737,0,0,1
161,3751,0,0,1
162,3815,0,0,1
163,3826,0,0,1
164,3829,0,0,1
165,3843,0,0,1
166,3857,0,0,1
167,3907,0,0,1
168,3915,0,0,1
169,3916,0,0,1
170,3928,0,0,1
171,4079,0,0,1
172,4087,0,0,1
173,4166,0,0,1
174,4177,0,0,1
175,4182,0,0,1
176,4211,0,0,1
177,4213,0,0,1
178,4228,0,0,1
179,4237,0,3,0
180,4384,0,0,1
181,4414,0,0,1
182,4447,0,0,1
183,4468,0,0,1
184,4474,0,0,1
185,4497,0,0,1
186,4504,0,0,1
187,4548,0,0,1
188,4580,0,0,1
189,4602,0,0,1
190,4670,0,0,1
191,4680,0,0,1
192,4683,0,0,1
193,4706,0,0,1
194,4718,0,0,1
195,4734,0,3,0
196,4753,0,0,1
197,4763,0,0,1
198,4787,0,0,1
199,4801,0,0,1
200,4826,0,2,0
201,4875,0,0,1
202,4968,0,0,1
203,5082,0,0,1
204,5159,0,0,1
205,5233,0,0,1
206,5275,0,0,1
207,5311,0,0,1
208,5316,0,0,1
209,5317,0,0,1
210,5352,0,0,1
211,5403,0,0,1
212,5408,0,0,1
213,5411,0,0,1
214,5466,0,0,1
215,5489,0,2,0
216,5507,0,0,1
217,5508,0,0,1
218,5516,0,0,1
219,5527,0,0,1
220,5536,0,0,1
221,5537,0,0,1
222,5558,0,0,1
223,5646,0,0,1
224,5716,0,0,1
225,5739,0,0,1
226,5813,0,0,1
227,5834,0,0,1
228,5873,0,0,1
229,5875,0,0,1
230,5941,0,0,1
231,5957,0,2,0
232,5996,0,0,1
233,6014,0,0,1
234,6065,0,0,1
235,6074,0,0,1
236,6175,0,3,0
237,6224,0,0,1
238,6266,0,3,0
239,6283,0,0,1
240,6295,0,0,1
241,6314,0,0,1
242,6394,0,2,0
243,6402,0,0,1
244,6454,0,0,1
245,6493,0,0,1
246,6500,0,0,1
247,6527,0,0,1
248,6573,0,0,1
249,6588,0,0,1
250,6656,0,0,1
251,6664,0,0,1
252,6751,0,0,1
253,6777,0,0,1
254,6796,0,1,0
255,6797,0,0,1
256,6844,0,0,1
257,6856,0,0,1
258,6903,0,0,1
259,6943,0,0,1
260,6959,0,0,1
261,6986,0,0,1
262,7000,0,3,0
263,7068,0,0,1
264,7073,0,0,1
265,7148,0,0,1
266,7247,0,2,0
267,7272,0,0,1
268,7283,0,0,1
269,7303,0,0,1
270,7305,0,0,1
271,7318,0,0,1
272,7348,0,0,1
273,7371,0,2,0
274,7398,0,0,1
275,7404,0,0,1
276,7419,0,0,1
277,7420,0,0,1
278,7445,0,0,1
279,7491,0,0,1
280,7513,0,0,1
281,7536,0,0,1
282,7567,0,0,1
283,7590,0,0,1
284,7606,0,0,1
285,7613,0,0,1
286,7681,0,0,1
287,7712,0,0,1
288,7753,0,0,1
289,7772,0,0,1
290,7894,0,0,1
291,7896,0,0,1
292,7910,0,0,1
293,7916,0,0,1
294,7938,0,0,1
295,7994,0,0,1
296,8040,0,0,1
297,8053,0,0,1
298,8074,0,0,1
299,8123,0,0,1
300,8127,0,0,1
301,8159,0,0,1
302,8209,0,3,0
303,8224,0,0,1
304,8271,0,0,1
305,8281,0,1,0
306,8293,0,0,1
307,8294,0,0,1
308,8333,0,0,1
309,8334,0,0,1
310,8343,0,0,1
311,8358,0,0,1
312,8408,0,0,1
313,8519,0,0,1
314,8587,0,0,1
315,8588,0,0,1
316,8641,0,0,1
317,8668,0,0,1
318,8733,0,0,1
319,8768,0,0,1
320,8901,0,0,1
321,8907,0,0,1
322,8935,0,0,1
323,8978,0,0,1
324,8979,0,0,1
325,8992,0,0,1
326,9036,0,0,1
327,9039,0,0,1
328,9093,0,0,1
329,9101,0,0,1
330,9111,0,0,1
331,9138,0,0,1
332,9149,0,0,1
333,9157,0,0,1
334,9237,0,0,1
335,9247,0,0,1
336,9252,0,0,1
337,9315,0,0,1
338,9321,0,0,1
339,9325,0,0,1
340,9357,0,0,1
341,9374,0,0,1
342,9413,0,0,1
343,9426,0,0,1
344,9428,0,0,1
345,9480,0,0,1
346,9503,0,0,1
347,9529,0,0,1
348,9534,0,3,0
349,9540,0,0,1
350,9545,0,0,1
351,9571,0,0,1
352,9602,0,0,1
353,9669,0,0,1
354,9689,0,0,1
355,9695,0,0,1
356,9707,0,0,1
357,9781,0,0,1
358,9793,0,0,1
359,9812,0,0,1
360,9827,0,0,1
361,9840,0,0,1
362,9871,0,0,1
363,9897,0,0,1
364,9909,0,0,1
365,9911,0,0,1
366,9916,0,0,1
367,9980,0,0,1
368,9999,0,0,1
369,10174,0,0,1
370,10214,0,0,1
371,10218,0,0,1
372,10219,0,0,1
373,10262,0,0,1
374,10285,0,0,1
375,10319,0,0,1
376,10366,0,0,1
377,10396,0,0,1
378,10413,0,0,1
379,10423,0,0,1
380,10435,0,0,1
381,10455,0,0,1
382,10487,0,0,1
383,10558,0,0,1
384,10561,0,0,1
385,10584,0,0,1
386,10611,0,0,1
387,10626,0,0,1
388,10653,0,0,1
389,10658,0,0,1
390,10668,0,0,1
391,10674,0,0,1
392,10701,0,0,1
393,10724,0,0,1
394,10736,0,0,1
395,10777,0,0,1
396,10785,0,0,1
397,10789,0,3,0
398,10807,0,0,1
399,10822,0,0,1
400,10826,0,0,1
401,10828,0,0,1
402,10842,0,0,1
403,10858,0,0,1
404,10869,0,0,1
405,10929,0,0,1
406,10970,0,0,1
407,10979,0,0,1
408,10992,0,0,1
409,11005,0,0,1
410,11011,0,0,1
411,11049,0,0,1
412,11094,0,0,1
413,11114,0,0,1
414,11118,0,3,0
415,11127,0,0,1
416,11139,0,0,1
417,11195,0,0,1
418,11204,0,0,1
419,11213,0,0,1
420,11236,0,0,1
421,11241,0,0,1
422,11270,0,0,1
423,11361,0,0,1
424,11373,0,3,0
425,11390,0,0,1
426,11439,0,0,1
427,11457,0,0,1
428,11477,0,0,1
429,11481,0,2,0
430,11508,0,0,1
431,11523,0,0,1
432,11623,0,0,1
433,11648,0,0,1
434,11703,0,0,1
435,11772,0,0,1
436,11783,0,0,1
437,11795,0,0,1
438,11804,0,3,0
439,11811,0,0,1
440,11836,0,0,1
441,11902,0,2,0
442,11923,0,0,1
443,11924,0,0,1
444,11959,0,0,1
445,11965,0,0,1
446,11978,0,0,1
447,11995,0,0,1
448,12016,0,0,1
449,12021,0,0,1
450,12026,0,0,1
451,12074,0,0,1
452,12146,0,0,1
453,12155,0,0,1
454,12158,0,0,1
455,12174,0,0,1
456,12205,0,0,1
457,12242,0,0,1
458,12292,0,0,1
459,12310,0,0,1
460,12311,0,0,1
461,12316,0,1,0
462,12326,0,0,1
463,12333,0,0,1
464,12340,0,0,1
465,12365,0,0,1
466,12400,0,0,1
467,12430,0,0,1
468,12431,0,0,1
469,12488,0,0,1
470,12519,0,0,1
471,12556,0,0,1
472,12604,0,0,1
473,12624,0,0,1
474,12648,0,0,1
475,12654,0,2,0
476,12669,0,0,1
477,12674,0,0,1
478,12686,0,0,1
479,12706,0,0,1
480,12731,0,0,1
481,12736,0,0,1
482,12773,0,0,1
483,12778,0,0,1
484,12786,0,0,1
485,12796,0,0,1
486,12810,0,0,1
487,12811,0,0,1
488,12830,0,0,1
489,12831,0,0,1
490,12842,0,0,1
491,12868,0,0,1
492,12874,0,0,1
493,12894,0,0,1
494,12903,0,0,1
495,12957,0,0,1
496,12970,0,0,1
497,12975,0,0,1
498,13001,0,0,1
499,13077,0,0,1
500,13096,0,0,1
501,13149,0,0,1
502,13176,0,3,0
503,13185,0,0,1
504,13228,0,0,1
505,13300,0,0,1
506,13312,0,0,1
507,13357,0,0,1
508,13395,0,0,1
509,13402,0,0,1
510,13423,0,0,1
511,13432,0,2,0
512,13436,0,0,1
513,13437,0,0,1
514,13445,0,0,1
515,13455,0,0,1
516,13476,0,0,1
517,13498,0,0,1
518,13519,0,0,1
519,13527,0,0,1
520,13543,0,0,1
521,13545,0,0,1
522,13632,0,0,1
523,13639,0,0,1
524,13705,0,0,1
525,13710,0,0,1
526,13740,0,0,1
527,13762,0,0,1
528,13776,0,0,1
529,13816,0,0,1
530,13820,0,0,1
531,13823,0,0,1
532,13830,0,0,1
533,13846,0,0,1
534,13848,0,0,1
535,13893,0,0,1
536,13978,0,0,1
537,14039,0,0,1
538,14061,0,0,1
539,14111,0,0,1
540,14112,0,0,1
541,14118,0,0,1
542,14148,0,0,1
543,14202,0,0,1
544,14213,0,3,0
545,14244,0,0,1
546,14265,0,0,1
547,14269,0,0,1
548,14270,0,0,1
549,14277,0,0,1
550,14282,0,0,1
551,14289,0,0,1
552,14295,0,0,1
553,14329,0,0,1
554,14346,0,0,1
555,14370,0,0,1
556,14387,0,0,1
557,14403,0,0,1
558,14408,0,0,1
559,14419,0,2,0
560,14460,0,0,1
561,14479,0,0,1
562,14488,0,2,0
563,14499,0,0,1
564,14527,0,0,1
565,14560,0,0,1
566,14621,0,0,1
567,14634,0,0,1
568,14701,0,0,1
569,14708,0,0,1
570,14719,0,0,1
571,14726,0,0,1
572,14735,0,0,1
573,14737,0,0,1
574,14744,0,0,1
575,14760,0,0,1
576,14793,0,0,1
577,14821,0,0,1
578,14873,0,0,1
579,14874,0,0,1
580,14933,0,1,0
581,14947,0,0,1
582,14948,0,0,1
583,14963,0,0,1
584,14987,0,0,1
585,15024,0,0,1
586,15053,0,0,1
587,15062,0,0,1
588,15068,0,3,0
589,15078,0,0,1
590,15140,0,0,1
591,15155,0,0,1
592,15165,0,0,1
593,15255,0,0,1
594,15261,0,0,1
595,15273,0,0,1
596,15289,0,0,1
597,15310,0,0,1
598,15366,0,0,1
599,15378,0,0,1
600,15413,0,0,1
601,15454,0,0,1
602,15464,0,0,1
603,15477,0,0,1
604,15535,0,0,1
605,15610,0,0,1
606,15624,0,0,1
607,15683,0,0,1
608,15747,0,0,1
609,15804,0,0,1
610,15826,0,0,1
611,15827,0,0,1
612,15828,0,0,1
613,15840,0,0,1
614,15852,0,0,1
615,15855,0,0,1
616,15905,0,0,1
617,15973,0,0,1
618,16037,0,0,1
619,16079,0,0,1
620,16109,0,2,0
621,16118,0,0,1
622,16131,0,0,1
623,16137,0,0,1
624,16150,0,0,1
625,16165,0,0,1
626,16188,0,0,1
627,16212,0,0,1
628,16239,0,0,1
629,16306,0,0,1
630,16317,0,0,1
631,16320,0,0,1
632,16334,0,0,1
633,16347,0,0,1
634,16366,0,0,1
635,16371,0,0,1
636,16414,0,0,1
637,16440,0,0,1
638,16445,0,0,1
639,16456,0,0,1
640,16480,0,0,1
641,16495,0,0,1
642,16504,0,0,1
643,16510,0,0,1
644,16518,0,0,1
645,16576,0,0,1
646,16648,0,0,1
647,16707,0,0,1
648,16716,0,0,1
649,16717,0,0,1
650,16813,0,0,1
651,16820,0,0,1
652,16844,0,0,1
653,16852,0,0,1
654,16881,0,0,1
655,16893,0,0,1
656,16913,0,0,1
657,16915,0,0,1
658,16937,0,0,1
659,16955,0,0,1
660,16970,0,0,1
661,17038,0,0,1
662,17039,0,0,1
663,17081,0,2,0
664,17128,0,0,1
665,17149,0,0,1
666,17164,0,0,1
667,17176,0,0,1
668,17221,0,0,1
669,17251,0,0,1
670,17266,0,0,1
671,17269,0,0,1
672,17318,0,0,1
673,17346,0,0,1
674,17367,0,0,1
675,17371,0,0,1
676,17411,0,0,1
677,17417,0,0,1
678,17445,0,1,0
679,17464,0,0,1
680,17474,0,0,1
681,17476,0,0,1
682,17501,0,0,1
683,17559,0,0,1
684,17577,0,0,1
685,17640,0,0,1
686,17642,0,0,1
687,17688,0,0,1
688,17693,0,0,1
689,17823,0,0,1
690,17870,0,0,1
691,17871,0,0,1
692,17872,0,0,1
693,17922,0,0,1
694,17978,0,0,1
695,17982,0,0,1
696,18039,0,0,1
697,18071,0,0,1
698,18120,0,0,1
699,18145,0,0,1
700,18190,0,0,1
701,18199,0,0,1
702,18233,0,3,0
703,18253,0,0,1
704,18263,0,0,1
705,18336,0,0,1
706,18341,0,0,1
707,18389,0,0,1
708,18537,0,0,1
709,18541,0,0,1
710,18585,0,0,1
711,18588,0,0,1
712,18650,0,0,1
713,18657,0,0,1
714,18704,0,0,1
715,18717,0,0,1
716,18720,0,0,1
717,18739,0,0,1
718,18750,0,3,0
719,18752,0,0,1
720,18818,0,0,1
721,18854,0,0,1
722,18928,0,0,1
723,18960,0,0,1
724,18961,0,0,1
725,19015,0,0,1
726,19037,0,0,1
727,19124,0,0,1
728,19176,0,0,1
729,19201,0,3,0
730,19261,0,0,1
731,19276,0,0,1
732,19290,0,0,1
733,19332,0,0,1
734,19391,0,0,1
735,19393,0,0,1
736,19403,0,0,1
737,19430,0,0,1
738,19495,0,0,1
739,19497,0,0,1
740,19523,0,4,0
741,19539,0,0,1
742,19545,0,0,1
743,19573,0,0,1
744,19601,0,0,1
745,19613,0,3,0
746,19641,0,0,1
747,19644,0,0,1
748,19663,0,2,0
749,19668,0,0,1
750,19674,0,0,1
751,19677,0,0,1
752,19690,0,0,1
753,19702,0,0,1
754,19706,0,0,1
755,19716,0,0,1
756,19742,0,0,1
757,19754,0,0,1
758,19755,0,0,1
759,19778,0,0,1
760,19892,0,0,1
761,19909,0,0,1
762,19920,0,0,1
763,19922,0,0,1
764,19923,0,0,1
765,19925,0,0,1
766,19961,0,0,1
767,19962,0,3,0
768,20000,0,0,1
769,20006,0,2,0
770,20044,0,0,1
771,20052,0,0,1
772,20127,0,0,1
773,20134,0,0,1
774,20162,0,0,1
775,20188,0,0,1
776,20228,0,0,1
777,20236,0,0,1
778,20240,0,0,1
779,20261,0,0,1
780,20264,0,0,1
781,20476,0,0,1
782,20570,0,0,1
783,20589,0,0,1
784,20623,0,0,1
785,20645,0,0,1
786,20653,0,0,1
787,20668,0,0,1
788,20716,0,0,1
789,20744,0,0,1
790,20756,0,0,1
791,20802,0,0,1
792,20836,0,0,1
793,20850,0,0,1
794,20893,0,0,1
795,20894,0,0,1
796,20910,0,0,1
797,20914,0,0,1
798,20940,0,0,1
799,20951,0,0,1
800,20960,0,0,1
801,20962,0,0,1
802,21037,0,0,1
803,21077,0,0,1
804,21277,0,0,1
805,21281,0,0,1
806,21291,0,0,1
807,21351,0,0,1
808,21353,0,0,1
809,21378,0,0,1
810,21384,0,0,1
811,21423,0,0,1
812,21450,0,0,1
813,21463,0,0,1
814,21466,0,0,1
815,21467,0,0,1
816,21559,0,0,1
817,21581,0,3,0
818,21594,0,0,1
819,21673,0,0,1
820,21679,0,0,1
821,21686,0,0,1
822,21693,0,0,1
823,21702,0,0,1
824,21708,0,0,1
825,21712,0,0,1
826,21731,0,2,0
827,21757,0,0,1
828,21758,0,0,1
829,21807,0,0,1
830,21813,0,0,1
831,21850,0,0,1
832,21851,0,0,1
833,21866,0,0,1
834,21880,0,0,1
835,21911,0,0,1
836,21928,0,0,1
837,22004,0,1,0
838,22030,0,1,0
839,22032,0,2,0
840,22043,0,0,1
841,22047,0,0,1
842,22050,0,3,0
843,22089,0,0,1
844,22099,0,0,1
845,22157,0,0,1
846,22172,0,0,1
847,22174,0,0,1
848,22191,0,0,1
849,22195,0,0,1
850,22199,0,0,1
851,22209,0,0,1
852,22262,0,0,1
853,22274,0,0,1
854,22357,0,0,1
855,22366,0,0,1
856,22370,0,0,1
857,22376,0,0,1
858,22396,0,0,1
859,22398,0,2,0
860,22446,0,0,1
861,22453,0,0,1
862,22460,0,0,1
863,22468,0,0,1
864,22600,0,0,1
865,22639,0,0,1
866,22656,0,0,1
867,22682,0,0,1
868,22710,0,0,1
869,22712,0,0,1
870,22721,0,0,1
871,22730,0,0,1
872,22742,0,0,1
873,22809,0,0,1
874,22858,0,0,1
875,22913,0,0,1
876,22959,0,0,1
877,22967,0,1,0
878,23014,0,0,1
879,23015,0,0,1
880,23109,0,0,1
881,23117,0,0,1
882,23122,0,0,1
883,23125,0,0,1
884,23127,0,0,1
885,23152,0,0,1
886,23154,0,0,1
887,23159,0,0,1
888,23167,0,0,1
889,23169,0,0,1
890,23207,0,0,1
891,23215,0,0,1
892,23344,0,0,1
893,23362,0,0,1
894,23366,0,1,0
895,23409,0,0,1
896,23415,0,0,1
897,23465,0,0,1
898,23470,0,0,1
899,23474,0,0,1
900,23476,0,0,1
901,23512,0,0,1
902,23542,0,0,1
903,23586,0,0,1
904,23603,0,0,1
905,23623,0,0,1
906,23644,0,0,1
907,23662,0,0,1
908,23674,0,0,1
909,23714,0,0,1
910,23720,0,0,1
911,23744,0,0,1
912,23782,0,0,1
913,23794,0,0,1
914,23795,0,0,1
915,23820,0,0,1
916,23843,0,0,1
917,23874,0,0,1
918,23885,0,0,1
919,23944,0,0,1
920,23986,0,0,1
921,24079,0,0,1
922,24081,0,2,0
923,24088,0,0,1
924,24112,0,0,1
925,24139,0,3,0
926,24155,0,0,1
927,24169,0,0,1
928,24268,0,1,0
929,24309,0,0,1
930,24335,0,1,0
931,24354,0,0,1
932,24398,0,0,1
933,24399,0,0,1
934,24435,0,0,1
935,24443,0,0,1
936,24488,0,0,1
937,24491,0,0,1
938,24526,0,0,1
939,24548,0,0,1
940,24576,0,0,1
941,24579,0,0,1
942,24580,0,0,1
943,24625,0,0,1
944,24636,0,0,1
945,24661,0,0,1
946,24666,0,0,1
947,24670,0,0,1
948,24681,0,0,1
949,24704,0,0,1
950,24729,0,0,1
951,24734,0,0,1
952,24745,0,0,1
953,24787,0,0,1
954,24847,0,0,1
955,24853,0,0,1
956,24862,0,0,1
957,24898,0,0,1
958,24906,0,0,1
959,24910,0,0,1
960,24942,0,0,1
961,24957,0,0,1
962,24961,0,0,1
963,24962,0,0,1
964,24978,0,0,1
965,24988,0,0,1
966,24994,0,0,1
967,25049,0,0,1
968,25054,0,0,1
969,25062,0,0,1
970,25070,0,0,1
971,25138,0,0,1
972,25149,0,0,1
973,25194,0,0,1
974,25221,0,0,1
975,25222,0,0,1
976,25242,0,0,1
977,25273,0,0,1
978,25371,0,0,1
979,25376,0,0,1
980,25379,0,0,1
981,25386,0,2,0
982,25409,0,0,1
983,25412,0,0,1
984,25464,0,0,1
985,25467,0,0,1
986,25488,0,0,1
987,25530,0,0,1
988,25549,0,0,1
989,25568,0,0,1
990,25572,0,0,1
991,25605,0,1,0
992,25628,0,0,1
993,25659,0,0,1
994,25660,0,0,1
995,25667,0,0,1
996,25732,0,2,0
997,25779,0,0,1
998,25854,0,0,1
999,26000,0,0,1
1000,26041,0,0,1
1001,26066,0,0,1
1002,26085,0,0,1
1003,26086,0,0,1
1004,26126,0,0,1
1005,26165,0,0,1
1006,26185,0,0,1
1007,26192,0,0,1
1008,26216,0,0,1
1009,26223,0,0,1
1010,26226,0,0,1
1011,26231,0,0,1
1012,26236,0,0,1
1013,26239,0,0,1
1014,26346,0,0,1
1015,26360,0,0,1
1016,26367,0,0,1
1017,26410,0,0,1
1018,26420,0,0,1
1019,26431,0,3,0
1020,26455,0,0,1
1021,26484,0,0,1
1022,26528,0,0,1
1023,26555,0,0,1
1024,26564,0,0,1
1025,26577,0,0,1
1026,26581,0,0,1
1027,26630,0,0,1
1028,26633,0,0,1
1029,26654,0,0,1
1030,26716,0,0,1
1031,26727,0,0,1
1032,26745,0,3,0
1033,26807,0,0,1
1034,26814,0,0,1
1035,26824,0,0,1
1036,26832,0,0,1
1037,26841,0,0,1
1038,26897,0,0,1
1039,26920,0,0,1
1040,26978,0,0,1
1041,26982,0,0,1
1042,26996,0,0,1
1043,27006,0,0,1
1044,27017,0,0,1
1045,27054,0,0,1
1046,27085,0,0,1
1047,27089,0,0,1
1048,27115,0,0,1
1049,27152,0,2,0
1050,27155,0,0,1
1051,27266,0,0,1
1052,27324,0,0,1
1053,27336,0,0,1
1054,27393,0,0,1
1055,27432,0,0,1
1056,27483,0,0,1
1057,27485,0,0,1
1058,27504,0,0,1
1059,27558,0,0,1
1060,27576,0,0,1
1061,27725,0,0,1
1062,27752,0,0,1
1063,27790,0,0,1
1064,27807,0,0,1
1065,27906,0,0,1
1066,27925,0,0,1
1067,27960,0,0,1
1068,27962,0,0,1
1069,28011,0,0,1
1070,28075,0,0,1
1071,28089,0,0,1
1072,28217,0,0,1
1073,28245,0,0,1
1074,28287,0,0,1
1075,28400,0,0,1
1076,28521,0,0,1
1077,28527,0,0,1
1078,28536,0,0,1
1079,28537,0,0,1
1080,28646,0,0,1
1081,28694,0,0,1
1082,28698,0,0,1
1083,28709,0,0,1
1084,28737,0,0,1
1085,28760,0,0,1
1086,28790,0,0,1
1087,28832,0,0,1
1088,28857,0,0,1
1089,28990,0,0,1
1090,29080,0,0,1
1091,29102,0,0,1
1092,29140,0,0,1
1093,29210,0,0,1
1094,29259,0,0,1
1095,29266,0,0,1
1096,29287,0,2,0
1097,29299,0,0,1
1098,29302,0,0,1
1099,29365,0,0,1
1100,29420,0,0,1
1101,29468,0,0,1
1102,29492,0,0,1
1103,29509,0,2,0
1104,29528,0,0,1
1105,29533,0,0,1
1106,29534,0,0,1
1107,29558,0,0,1
1108,29613,0,0,1
1109,29659,0,0,1
1110,29676,0,0,1
1111,29691,0,0,1
1112,29705,0,0,1
1113,29719,0,0,1
1114,29749,0,0,1
1115,29788,0,0,1
1116,29797,0,0,1
1117,29804,0,0,1
1118,29806,0,0,1
1119,29831,0,0,1
1120,29834,0,0,1
1121,29842,0,0,1
1122,29865,0,0,1
1123,29886,0,0,1
1124,29887,0,0,1
1125,29912,0,0,1
1126,29938,0,0,1
1127,29962,0,0,1
1128,30025,0,0,1
1129,30046,0,0,1
1130,30091,0,0,1
1131,30107,0,0,1
1132,30115,0,0,1
1133,30120,0,0,1
1134,30163,0,0,1
1135,30177,0,0,1
1136,30199,0,0,1
1137,30201,0,0,1
1138,30212,0,0,1
1139,30224,0,0,1
1140,30277,0,0,1
1141,30302,0,0,1
1142,30377,0,0,1
1143,30393,0,0,1
1144,30394,0,0,1
1145,30425,0,0,1
1146,30434,0,0,1
1147,30450,0,0,1
1148,30453,0,0,1
1149,30456,0,0,1
1150,30486,0,0,1
1151,30490,0,0,1
1152,30501,0,0,1
1153,30528,0,0,1
1154,30544,0,0,1
1155,30562,0,0,1
1156,30606,0,0,1
1157,30614,0,0,1
1158,30626,0,0,1
1159,30666,0,0,1
1160,30683,0,0,1
1161,30692,0,0,1
1162,30743,0,0,1
1163,30778,0,0,1
1164,30810,0,0,1
1165,30818,0,0,1
1166,30871,0,0,1
1167,30884,0,0,1
1168,30916,0,0,1
1169,30921,0,0,1
1170,30948,0,0,1
1171,30969,0,0,1
1172,31077,0,0,1
1173,31094,0,0,1
1174,31166,0,0,1
1175,31167,0,0,1
1176,31183,0,0,1
1177,31230,0,0,1
1178,31243,0,0,1
1179,31252,0,0,1
1180,31268,0,2,0
1181,31272,0,0,1
1182,31286,0,2,0
1183,31318,0,0,1
1184,31344,0,2,0
1185,31378,0,0,1
1186,31380,0,0,1
1187,31422,0,0,1
1188,31436,0,0,1
1189,31467,0,0,1
1190,31479,0,0,1
1191,31486,0,0,1
1192,31510,0,0,1
1193,31512,0,0,1
1194,31591,0,0,1
1195,31615,0,0,1
1196,31646,0,0,1
1197,31692,0,0,1
1198,31693,0,0,1
1199,31832,0,0,1
1200,31876,0,0,1
1201,31959,0,0,1
1202,31976,0,0,1
1203,31990,0,0,1
1204,32004,0,0,1
1205,32060,0,0,1
1206,32074,0,0,1
1207,32092,0,0,1
1208,32116,0,0,1
1209,32153,0,0,1
1210,32167,0,0,1
1211,32209,0,0,1
1212,32224,0,0,1
1213,32252,0,0,1
1214,32328,0,0,1
1215,32350,0,0,1
1216,32364,0,0,1
1217,32392,0,0,1
1218,32535,0,0,1
1219,32698,0,0,1
1220,32733,0,0,1
1221,32744,0,3,0
1222,32777,0,0,1
1223,32814,0,0,1
1224,32836,0,0,1
1225,32870,0,0,1
1226,32948,0,0,1
1227,33028,0,0,1
1228,33040,0,0,1
1229,33042,0,0,1
1230,33063,0,0,1
1231,33066,0,0,1
1232,33104,0,0,1
1233,33150,0,0,1
1234,33151,0,0,1
1235,33160,0,0,1
1236,33177,0,3,0
1237,33225,0,0,1
1238,33256,0,3,0
1239,33267,0,0,1
1240,33288,0,0,1
1241,33302,0,0,1
1242,33321,0,0,1
1243,33358,0,0,1
1244,33437,0,0,1
1245,33456,0,0,1
1246,33460,0,0,1
